docid,source,sourcetype,target,targettype,type
261,Cbr-Rag,Topic,Large Language Model,Topic,COVERS
261,Cbr-Rag,Topic,Legal Question-Answering,Topic,COVERS
261,Nirmalie Wiratunga,Author,Cbr-Rag,Topic,AUTHORED
261,Ramitha Abeyratne,Author,Cbr-Rag,Topic,AUTHORED
261,Lasal Jayawardena,Author,Cbr-Rag,Topic,AUTHORED
261,Kyle Martin,Author,Cbr-Rag,Topic,AUTHORED
261,Stewart Massie,Author,Cbr-Rag,Topic,AUTHORED
261,Ikechukwu Nkisiorji,Author,Cbr-Rag,Topic,AUTHORED
261,Ruvan Weerasinghe,Author,Cbr-Rag,Topic,AUTHORED
261,Anne Liret,Author,Cbr-Rag,Topic,AUTHORED
261,Bruno Fleisch,Author,Cbr-Rag,Topic,AUTHORED
262,Narrative Construction,Topic,Intelligence Analysis,Topic,RELATED_TO
262,Intelligence Analysis,Topic,Retrieval Augmented Generation,Topic,RELATED_TO
262,Retrieval Augmented Generation,Topic,Fabula,Paper,COVERS
263,Visual Question Answering,Topic,Gpt-4O,Author,RELATED_TO
263,Retrieval-Augmented Generation,Topic,Kb-Vqa,Topic,RELATED_TO
263,Fine-Grained Knowledge Units,Topic,Knowledge Unit Retrieval-Augmented Generation Framework,Topic,RELATED_TO
263,Knowledge Unit Retrieval-Augmented Generation Framework,Topic,Knowledge Correction Chain,Topic,RELATED_TO
263,Zhengxuan Zhang,Author,Knowledge Unit Retrieval-Augmented Generation Framework,Topic,AUTHORED
263,Yin Wu,Author,Knowledge Unit Retrieval-Augmented Generation Framework,Topic,AUTHORED
263,Yuyu Luo,Author,Knowledge Unit Retrieval-Augmented Generation Framework,Topic,AUTHORED
263,Nan Tang,Author,Knowledge Unit Retrieval-Augmented Generation Framework,Topic,AUTHORED
264,Comprehensive Rag Benchmark,Topic,Retrieval-Augmented Generation,Topic,RELATED_TO
264,Comprehensive Rag Benchmark,Topic,Large Language Model,Topic,RELATED_TO
264,Comprehensive Rag Benchmark,Topic,Xiao Yang,Author,AUTHORED
264,Comprehensive Rag Benchmark,Topic,Kai Sun,Author,AUTHORED
264,Comprehensive Rag Benchmark,Topic,Hao Xin,Author,AUTHORED
264,Comprehensive Rag Benchmark,Topic,Yushi Sun,Author,AUTHORED
264,Comprehensive Rag Benchmark,Topic,Nikita Bhalla,Author,AUTHORED
264,Comprehensive Rag Benchmark,Topic,Xiangsen Chen,Author,AUTHORED
264,Comprehensive Rag Benchmark,Topic,Sajal Choudhary,Author,AUTHORED
264,Comprehensive Rag Benchmark,Topic,Rongze Daniel Gui,Author,AUTHORED
264,Comprehensive Rag Benchmark,Topic,Ziran Will Jiang,Author,AUTHORED
264,Comprehensive Rag Benchmark,Topic,Ziyu Jiang,Author,AUTHORED
264,Comprehensive Rag Benchmark,Topic,Lingkun Kong,Author,AUTHORED
264,Comprehensive Rag Benchmark,Topic,Brian Moran,Author,AUTHORED
264,Comprehensive Rag Benchmark,Topic,Jiaqi Wang,Author,AUTHORED
264,Comprehensive Rag Benchmark,Topic,Yifan Ethan Xu,Author,AUTHORED
264,Comprehensive Rag Benchmark,Topic,An Yan,Author,AUTHORED
264,Comprehensive Rag Benchmark,Topic,Chenyu Yang,Author,AUTHORED
264,Comprehensive Rag Benchmark,Topic,Eting Yuan,Author,AUTHORED
264,Comprehensive Rag Benchmark,Topic,Hanwen Zha,Author,AUTHORED
264,Comprehensive Rag Benchmark,Topic,Nan Tang,Author,AUTHORED
264,Comprehensive Rag Benchmark,Topic,Lei Chen,Author,AUTHORED
264,Comprehensive Rag Benchmark,Topic,Nicolas Scheffer,Author,AUTHORED
264,Comprehensive Rag Benchmark,Topic,Yue Liu,Author,AUTHORED
264,Comprehensive Rag Benchmark,Topic,Nirav Shah,Author,AUTHORED
264,Comprehensive Rag Benchmark,Topic,Rakesh Wanga,Author,AUTHORED
264,Comprehensive Rag Benchmark,Topic,Anuj Kumar,Author,AUTHORED
264,Comprehensive Rag Benchmark,Topic,Wentau Yih,Author,AUTHORED
264,Comprehensive Rag Benchmark,Topic,Xin Luna Dong,Author,AUTHORED
265,Eperm,Topic,Large Language Models (Llms),Topic,RELATED_TO
265,Eperm,Topic,Knowledge Graph Question Answering (Kgqa),Topic,RELATED_TO
265,Eperm,Topic,Xiao Long,Author,AUTHORED
265,Eperm,Topic,Liansheng Zhuang,Author,AUTHORED
265,Eperm,Topic,Aodi Li,Author,AUTHORED
265,Eperm,Topic,Minghong Yao,Author,AUTHORED
265,Eperm,Topic,Shafei Wang,Author,AUTHORED
266,Reasoning On Graphs: Faithful And Interpretable Large Language Model Reasoning,Paper,Large Language Models (Llms),Topic,COVERS
266,Reasoning On Graphs: Faithful And Interpretable Large Language Model Reasoning,Paper,Knowledge Graphs (Kgs),Topic,COVERS
266,Reasoning On Graphs: Faithful And Interpretable Large Language Model Reasoning,Paper,Reasoning On Graphs (Rog),Topic,COVERS
266,Reasoning On Graphs (Rog),Topic,Planning-Retrieval-Reasoning Framework,Topic,RELATED_TO
266,Reasoning On Graphs: Faithful And Interpretable Large Language Model Reasoning,Paper,Kgqa Datasets,Topic,COVERS
267,Realm,Topic,Multimodal Electronic Health Records,Topic,COVERS
267,Realm,Topic,Large Language Model,Topic,INCLUDES
267,Realm,Topic,Gru Model,Topic,INCLUDES
267,Realm,Topic,Primekg,Topic,INCLUDES
267,Realm,Topic,Mimic-Iii,Topic,RELATED_TO
267,Yinghao Zhu,Author,Realm,Topic,AUTHORED
267,Changyu Ren,Author,Realm,Topic,AUTHORED
267,Shiyun Xie,Author,Realm,Topic,AUTHORED
267,Shukai Liu,Author,Realm,Topic,AUTHORED
267,Hangyuan Ji,Author,Realm,Topic,AUTHORED
267,Zixiang Wang,Author,Realm,Topic,AUTHORED
267,Tao Sun,Author,Realm,Topic,AUTHORED
267,Long He,Author,Realm,Topic,AUTHORED
267,Zhoujun Li,Author,Realm,Topic,AUTHORED
267,Xi Zhu,Author,Realm,Topic,AUTHORED
267,Chengwei Pan,Author,Realm,Topic,AUTHORED
268,Comprehensive And Practical Evaluation Of Retrieval-Augmented Generation Systems For Medical Question Answering,Paper,Medical Retrieval-Augmented Generation Benchmark,Topic,COVERS
268,Comprehensive And Practical Evaluation Of Retrieval-Augmented Generation Systems For Medical Question Answering,Paper,Large Language Models,Topic,RELATED_TO
268,Comprehensive And Practical Evaluation Of Retrieval-Augmented Generation Systems For Medical Question Answering,Paper,Medical Domain,Topic,RELATED_TO
269,Large Language Models,Topic,Knowledge Graphs,Topic,RELATED_TO
269,Knowledge Graphs,Topic,Lightprof,Paper,COVERS
269,Lightprof,Paper,Kgqa,Topic,INCLUDES
269,Lightprof,Paper,Transformer-Based Knowledge Adapter,Topic,INCLUDES
270,Knowra,Topic,Document-Level Relation Extraction,Topic,COVERS
270,Knowra,Topic,Document Graph,Topic,INCLUDES
270,Knowra,Topic,Co-Reference Resolution Model,Topic,INCLUDES
270,Knowra,Topic,Document Knowledge Graph,Topic,INCLUDES
270,Knowra,Topic,External Knowledge Base,Topic,INCLUDES
270,Knowra,Topic,Knowledge Filtration Method,Topic,INCLUDES
270,Knowra,Topic,Axis Attention Mechanism,Topic,INCLUDES
270,Knowra,Topic,Datasets,Topic,INCLUDES
270,Knowra,Topic,State-Of-The-Art Baselines,Topic,RELATED_TO
270,Chengcheng Mai,Author,Knowra,Topic,AUTHORED
270,Yuxiang Wang,Author,Knowra,Topic,AUTHORED
270,Ziyu Gong,Author,Knowra,Topic,AUTHORED
270,Hanxiang Wang,Author,Knowra,Topic,AUTHORED
270,Yihua Huang,Author,Knowra,Topic,AUTHORED
271,Logic-Rag,Topic,Large Multimodal Models,Topic,COVERS
271,Logic-Rag,Topic,Autonomous Driving Systems,Topic,COVERS
271,Logic-Rag,Topic,Imran Kabir,Author,AUTHORED
271,Logic-Rag,Topic,Md Alimoor Reza,Author,AUTHORED
271,Logic-Rag,Topic,Syed Billah,Author,AUTHORED
272,Biorag,Topic,Life Science Research,Topic,COVERS
272,Biorag,Topic,Chengrui Wang,Author,AUTHORED
272,Biorag,Topic,Qingqing Long,Author,AUTHORED
272,Biorag,Topic,Meng Xiao,Author,AUTHORED
272,Biorag,Topic,Xunxin Cai,Author,AUTHORED
272,Biorag,Topic,Chengjun Wu,Author,AUTHORED
272,Biorag,Topic,Zhen Meng,Author,AUTHORED
272,Biorag,Topic,Xuezhi Wang,Author,AUTHORED
272,Biorag,Topic,Yuanchun Zhou,Author,AUTHORED
273,Web-Scale Hybrid Knowledge Graph-Large Language Model,Topic,Colorectal Cancer,Topic,COVERS
273,Cancerkg,Topic,Moffitt Cancer Center,Author,RELATED_TO
273,Cancerkg,Topic,Primekg,Topic,RELATED_TO
273,Cancerkg,Topic,Cbioportal,Topic,RELATED_TO
273,Cancerkg,Topic,Chembl,Topic,RELATED_TO
273,Cancerkg,Topic,Ncbi,Topic,RELATED_TO
273,Cancerkg,Topic,Michael Gubanov,Author,AUTHORED
273,Cancerkg,Topic,Anna Pyayt,Author,AUTHORED
273,Cancerkg,Topic,Aleksandra Karolak,Author,AUTHORED
273,Cancerkg,Topic,Cancerkg.Org,Topic,RELATED_TO
274,Reinforced Internal-External Knowledge Synergistic Reasoning Agent,Paper,Reinforcement Learning,Topic,COVERS
274,Reinforced Internal-External Knowledge Synergistic Reasoning Agent,Paper,Large Language Models,Topic,COVERS
274,Reinforced Internal-External Knowledge Synergistic Reasoning Agent,Paper,Retrieval-Augmented Generation,Topic,COVERS
275,Mixture Of Structural-And-Textual Retrieval (Mor),Topic,Text-Rich Graph Knowledge Bases (Tg-Kbs),Topic,COVERS
275,Mixture Of Structural-And-Textual Retrieval (Mor),Topic,Planning-Reasoning-Organizing Framework,Topic,INCLUDES
275,Yongjia Lei,Author,Mixture Of Structural-And-Textual Retrieval (Mor),Topic,AUTHORED
275,Haoyu Han,Author,Mixture Of Structural-And-Textual Retrieval (Mor),Topic,AUTHORED
275,Ryan A Rossi,Author,Mixture Of Structural-And-Textual Retrieval (Mor),Topic,AUTHORED
275,Franck Dernoncourt,Author,Mixture Of Structural-And-Textual Retrieval (Mor),Topic,AUTHORED
275,Nedim Lipka,Author,Mixture Of Structural-And-Textual Retrieval (Mor),Topic,AUTHORED
275,Mahantesh M Halappanavar,Author,Mixture Of Structural-And-Textual Retrieval (Mor),Topic,AUTHORED
275,Jiliang Tang,Author,Mixture Of Structural-And-Textual Retrieval (Mor),Topic,AUTHORED
275,Yu Wang,Author,Mixture Of Structural-And-Textual Retrieval (Mor),Topic,AUTHORED
275,Mixture Of Structural-And-Textual Retrieval (Mor),Topic,Https://Github.Com/Yoega/Mor,Topic,RELATED_TO
276,Large Language Models,Topic,Hallucination Issues,Topic,RELATED_TO
276,Hallucination Issues,Topic,Retrieval-Augmented Generation,Topic,RELATED_TO
276,Retrieval-Augmented Generation,Topic,Pasemiqa,Paper,COVERS
276,Pasemiqa,Paper,Semi-Structured Data,Topic,INCLUDES
276,Pasemiqa,Paper,Llm Agent,Topic,INCLUDES
276,Pasemiqa,Paper,Empirical Results,Topic,INCLUDES
276,Empirical Results,Topic,Question Answering Systems,Topic,RELATED_TO
277,Modular Rag: Transforming Rag Systems Into Lego-Like Reconfigurable Frameworks,Paper,Retrieval-Augmented Generation (Rag),Topic,COVERS
277,Modular Rag: Transforming Rag Systems Into Lego-Like Reconfigurable Frameworks,Paper,Large Language Models (Llms),Topic,COVERS
277,Modular Rag: Transforming Rag Systems Into Lego-Like Reconfigurable Frameworks,Paper,Modular Rag Framework,Topic,COVERS
278,Self-Reflective Planning,Topic,Large Language Models,Topic,RELATED_TO
278,Self-Reflective Planning,Topic,Knowledge Graphs,Topic,RELATED_TO
278,Self-Reflective Planning,Topic,Question Answering,Topic,RELATED_TO
278,Self-Reflective Planning,Topic,Natural Language Processing,Topic,RELATED_TO
278,Self-Reflective Planning,Topic,Reasoning Reliability,Topic,RELATED_TO
278,Self-Reflective Planning,Topic,Jiajun Zhu,Author,AUTHORED
278,Self-Reflective Planning,Topic,Ye Liu,Author,AUTHORED
278,Self-Reflective Planning,Topic,Meikai Bao,Author,AUTHORED
278,Self-Reflective Planning,Topic,Kai Zhang,Author,AUTHORED
278,Self-Reflective Planning,Topic,Yanghai Zhang,Author,AUTHORED
278,Self-Reflective Planning,Topic,Qi Liu,Author,AUTHORED
279,Knowledge Editing With Dynamic Knowledge Graphs For Multi-Hop Question Answering,Paper,Multi-Hop Question Answering,Topic,COVERS
279,Knowledge Editing With Dynamic Knowledge Graphs For Multi-Hop Question Answering,Paper,Large Language Models,Topic,COVERS
279,Knowledge Editing With Dynamic Knowledge Graphs For Multi-Hop Question Answering,Paper,Knowledge Editing,Topic,COVERS
279,Knowledge Editing With Dynamic Knowledge Graphs For Multi-Hop Question Answering,Paper,Kedkg,Topic,COVERS
279,Knowledge Editing With Dynamic Knowledge Graphs For Multi-Hop Question Answering,Paper,Dynamic Knowledge Graph,Topic,COVERS
279,Knowledge Editing With Dynamic Knowledge Graphs For Multi-Hop Question Answering,Paper,Knowledge Conflicts,Topic,COVERS
279,Knowledge Editing With Dynamic Knowledge Graphs For Multi-Hop Question Answering,Paper,Fine-Grained Retrieval Strategy,Topic,COVERS
279,Knowledge Editing With Dynamic Knowledge Graphs For Multi-Hop Question Answering,Paper,Entity And Relation Detector,Topic,COVERS
279,Knowledge Editing With Dynamic Knowledge Graphs For Multi-Hop Question Answering,Paper,State-Of-The-Art Models,Topic,COVERS
279,Knowledge Editing With Dynamic Knowledge Graphs For Multi-Hop Question Answering,Paper,Dynamic Information,Topic,COVERS
280,Delft,Topic,Wikipedia,Topic,COVERS
280,Delft,Topic,Graph Neural Network,Topic,INCLUDES
280,Delft,Topic,Factoid Question Answering,Topic,RELATED_TO
280,Chen Zhao,Author,Delft,Topic,AUTHORED
280,Chenyan Xiong,Author,Delft,Topic,AUTHORED
280,Xin Qian,Author,Delft,Topic,AUTHORED
280,Jordan Boydgraber,Author,Delft,Topic,AUTHORED
280,Dbpedia,Topic,Delft,Topic,RELATED_TO
280,Delft,Topic,Question Answering Datasets,Topic,INCLUDES
281,Knowledge Graphs,Topic,Context Graphs,Topic,RELATED_TO
281,Context Graphs,Topic,Cgr3,Topic,COVERS
281,Cgr3,Topic,Chengjin Xu,Author,AUTHORED
281,Cgr3,Topic,Muzhi Li,Author,AUTHORED
281,Cgr3,Topic,Cehao Yang,Author,AUTHORED
281,Cgr3,Topic,Xuhui Jiang,Author,AUTHORED
281,Cgr3,Topic,Lumingyuan Tang,Author,AUTHORED
281,Cgr3,Topic,Yiyan Qi,Author,AUTHORED
281,Cgr3,Topic,Jian Guo,Author,AUTHORED
282,Long-Context Llms Meet Rag: Overcoming Challenges For Long Inputs In Rag,Paper,Retrieval-Augmented Generation,Topic,COVERS
283,Self-Rag,Topic,Large Language Models,Topic,RELATED_TO
283,Self-Rag,Topic,Retrieval-Augmented Generation,Topic,RELATED_TO
283,Self-Rag,Topic,Akari Asai,Author,AUTHORED
283,Self-Rag,Topic,Zeqiu Wu,Author,AUTHORED
283,Self-Rag,Topic,Yizhong Wang,Author,AUTHORED
283,Self-Rag,Topic,Avirup Sil,Author,AUTHORED
283,Self-Rag,Topic,Hannaneh Hajishirzi,Author,AUTHORED
284,Oreo-Lm,Topic,Knowledge Interaction Layer,Topic,INCLUDES
284,Oreo-Lm,Topic,Knowledge Graph Reasoning,Topic,INCLUDES
284,Oreo-Lm,Topic,Roberta,Topic,AUTHORED
284,Oreo-Lm,Topic,T5,Topic,AUTHORED
284,Ziniu Hu,Author,Oreo-Lm,Topic,AUTHORED
284,Yichong Xu,Author,Oreo-Lm,Topic,AUTHORED
284,Wenhao Yu,Author,Oreo-Lm,Topic,AUTHORED
284,Shuohang Wang,Author,Oreo-Lm,Topic,AUTHORED
284,Ziyi Yang,Author,Oreo-Lm,Topic,AUTHORED
284,Chenguang Zhu,Author,Oreo-Lm,Topic,AUTHORED
284,Kaiwei Chang,Author,Oreo-Lm,Topic,AUTHORED
284,Yizhou Sun,Author,Oreo-Lm,Topic,AUTHORED
285,Cogkr,Topic,One-Shot Kg Reasoning,Topic,COVERS
285,Cogkr,Topic,Cognitive Graph,Topic,COVERS
285,Https://Github.Com/Thudm/Cogkr,Paper,Zhengxiao Du,Author,AUTHORED
285,Https://Github.Com/Thudm/Cogkr,Paper,Chang Zhou,Author,AUTHORED
285,Https://Github.Com/Thudm/Cogkr,Paper,Ming Ding,Author,AUTHORED
285,Https://Github.Com/Thudm/Cogkr,Paper,Hongxia Yang,Author,AUTHORED
285,Https://Github.Com/Thudm/Cogkr,Paper,Jie Tang,Author,AUTHORED
286,R1-Searcher++,Topic,Large Language Models,Topic,RELATED_TO
286,R1-Searcher++,Topic,Retrieval-Augmented Generation,Topic,RELATED_TO
286,R1-Searcher++,Topic,Reinforcement Learning,Topic,RELATED_TO
286,R1-Searcher++,Topic,Dynamic Knowledge Acquisition,Topic,RELATED_TO
286,R1-Searcher++,Topic,Sft Cold-Start Phase,Topic,RELATED_TO
286,R1-Searcher++,Topic,Outcome-Supervision,Topic,RELATED_TO
286,R1-Searcher++,Topic,Reward Mechanism,Topic,RELATED_TO
286,R1-Searcher++,Topic,Memorization Mechanism,Topic,RELATED_TO
286,R1-Searcher++,Topic,Https://Github.Com/Rucaibox/R1-Searcher-Plus,Paper,COVERS
286,Huatong Song,Author,R1-Searcher++,Topic,AUTHORED
286,Jinhao Jiang,Author,R1-Searcher++,Topic,AUTHORED
286,Wenqing Tian,Author,R1-Searcher++,Topic,AUTHORED
286,Zhipeng Chen,Author,R1-Searcher++,Topic,AUTHORED
286,Yuhuan Wu,Author,R1-Searcher++,Topic,AUTHORED
286,Jiahao Zhao,Author,R1-Searcher++,Topic,AUTHORED
286,Yingqian Min,Author,R1-Searcher++,Topic,AUTHORED
286,Wayne Xin Zhao,Author,R1-Searcher++,Topic,AUTHORED
286,Lei Fang,Author,R1-Searcher++,Topic,AUTHORED
286,Jirong Wen,Author,R1-Searcher++,Topic,AUTHORED
287,Temporal Knowledge Graph Forecasting,Topic,Large Language Models,Topic,RELATED_TO
287,Large Language Models,Topic,Tgl-Llm,Topic,RELATED_TO
287,Tgl-Llm,Topic,He Chang,Author,AUTHORED
287,Tgl-Llm,Topic,Jie Wu,Author,AUTHORED
287,Tgl-Llm,Topic,Zhulin Tao,Author,AUTHORED
287,Tgl-Llm,Topic,Yunshan Ma,Author,AUTHORED
287,Tgl-Llm,Topic,Xianglin Huang,Author,AUTHORED
287,Tgl-Llm,Topic,Tatseng Chua,Author,AUTHORED
288,Formal Language Knowledge Corpus For Retrieval Augmented Generation,Paper,Retrieval-Augmented Techniques,Topic,COVERS
288,Formal Language Knowledge Corpus For Retrieval Augmented Generation,Paper,Llms,Topic,COVERS
288,Formal Language Knowledge Corpus For Retrieval Augmented Generation,Paper,Lean,Topic,COVERS
288,Formal Language Knowledge Corpus For Retrieval Augmented Generation,Paper,Advanced Reasoning Tasks,Topic,COVERS
288,Formal Language Knowledge Corpus For Retrieval Augmented Generation,Paper,Mathematical Statements And Proofs,Topic,COVERS
288,Formal Language Knowledge Corpus For Retrieval Augmented Generation,Paper,Rag Systems,Topic,COVERS
288,Formal Language Knowledge Corpus For Retrieval Augmented Generation,Paper,Performance Improvement,Topic,COVERS
289,Rugged,Topic,Large Language Models,Topic,COVERS
289,Rugged,Topic,Retrieval Augmented Generation,Topic,COVERS
289,Rugged,Topic,Arrhythmogenic Cardiomyopathy,Topic,INCLUDES
289,Rugged,Topic,Dilated Cardiomyopathy,Topic,INCLUDES
289,Rugged,Topic,Alexander R Pelletier,Author,AUTHORED
289,Rugged,Topic,Joseph Ramirez,Author,AUTHORED
289,Rugged,Topic,Irsyad Adam,Author,AUTHORED
289,Rugged,Topic,Simha Sankar,Author,AUTHORED
289,Rugged,Topic,Yu Yan,Author,AUTHORED
289,Rugged,Topic,Ding Wang,Author,AUTHORED
289,Rugged,Topic,Dylan Steinecke,Author,AUTHORED
289,Rugged,Topic,Wei Wang,Author,AUTHORED
289,Rugged,Topic,Peipei Ping,Author,AUTHORED
290,Astute Rag,Topic,Retrieval-Augmented Generation (Rag),Topic,COVERS
290,Fei Wang,Author,Astute Rag,Topic,AUTHORED
290,Xingchen Wan,Author,Astute Rag,Topic,AUTHORED
290,Ruoxi Sun,Author,Astute Rag,Topic,AUTHORED
290,Jiefeng Chen,Author,Astute Rag,Topic,AUTHORED
290,Sercan Ark,Author,Astute Rag,Topic,AUTHORED
291,Knowledgenavigator,Topic,Large Language Model,Topic,RELATED_TO
291,Knowledgenavigator,Topic,Tiezheng Guo,Author,AUTHORED
291,Knowledgenavigator,Topic,Qingwen Yang,Author,AUTHORED
291,Knowledgenavigator,Topic,Chen Wang,Author,AUTHORED
291,Knowledgenavigator,Topic,Yanyi Liu,Author,AUTHORED
291,Knowledgenavigator,Topic,Pan Li,Author,AUTHORED
291,Knowledgenavigator,Topic,Jiawei Tang,Author,AUTHORED
291,Knowledgenavigator,Topic,Dapeng Li,Author,AUTHORED
291,Knowledgenavigator,Topic,Yingyou Wen,Author,AUTHORED
292,Knowledge Graphs For Zero-Shot Hierarchical Text Classification,Paper,Hierarchical Text Classification,Topic,COVERS
292,Knowledge Graphs For Zero-Shot Hierarchical Text Classification,Paper,Large Language Models,Topic,INCLUDES
